order_id,customer_id,order_date,branch,order_total
O002803,C00364,2025-02-12,Northampton,1306.69
O002804,C00364,2026-04-27,Northampton,885.59
O002805,C00364,2025-01-04,Northampton,3164.45
O002806,C00364,2025-09-21,Northampton,722.76
O002807,C00364,2025-08-11,Northampton,4259.61
O002808,C00364,2025-09-26,Northampton,1904.0
O002809,C00364,2024-04-05,Northampton,885.59
O002810,C00364,2024-08-15,Northampton,6326.74
O002811,C00364,2025-04-17,Northampton,6395.43
O002812,C00364,2026-04-30,Northampton,2666.16
O002813,C00364,2026-06-10,Northampton,1065.7
O002814,C00365,2024-08-21,Northampton,4743.49
O002815,C00366,2024-01-07,Binley (Coventry),3474.02
O002816,C00367,2025-04-15,Nuneaton,6393.23
O002817,C00367,2025-01-05,Nuneaton,4843.8
O002818,C00367,2025-09-10,Nuneaton,4266.54
O002819,C00367,2025-04-29,Nuneaton,6446.39
O002820,C00367,2024-01-21,Nuneaton,1380.48
O002821,C00367,2025-09-26,Nuneaton,4266.26
O002822,C00367,2024-08-12,Nuneaton,2995.55
O002823,C00367,2024-12-19,Nuneaton,8173.53
O002824,C00367,2025-04-04,Nuneaton,8623.24
O002825,C00367,2026-05-12,Nuneaton,3273.23
O002826,C00368,2026-01-21,Birmingham South,5718.06
O002827,C00368,2024-08-20,Birmingham South,8003.48
O002828,C00368,2024-08-28,Birmingham South,4483.38
O002829,C00368,2026-03-10,Birmingham South,1585.8
O002830,C00368,2025-11-19,Birmingham South,7220.76
O002831,C00368,2025-04-11,Birmingham South,4854.32
O002832,C00368,2025-07-09,Birmingham South,7549.75
O002833,C00368,2026-05-19,Birmingham South,7368.42
O002834,C00369,2026-04-16,Birmingham South,9033.52
O002835,C00369,2025-08-13,Birmingham South,2311.15
O002836,C00369,2024-11-11,Birmingham South,5926.5
O002837,C00369,2024-10-24,Birmingham South,2631.8
O002838,C00369,2024-12-11,Birmingham South,1472.4
O002839,C00369,2025-03-30,Birmingham South,4630.06
O002840,C00369,2024-01-28,Birmingham South,7522.82
O002841,C00370,2026-01-22,Nuneaton,6956.51
O002842,C00370,2025-10-19,Nuneaton,5257.45
O002843,C00371,2025-11-23,Leicester,9021.22
O002844,C00371,2025-11-27,Leicester,4690.94
O002845,C00372,2026-05-18,Rugby,2303.2
O002846,C00372,2025-08-07,Rugby,1613.24
O002847,C00372,2024-03-01,Rugby,5590.34
O002848,C00373,2024-04-05,Rugby,292.89
O002849,C00374,2026-04-09,Binley (Coventry),9326.01
O002850,C00374,2025-05-17,Binley (Coventry),563.6
O002851,C00374,2025-03-04,Binley (Coventry),3639.12
O002852,C00374,2024-04-02,Binley (Coventry),6757.56
O002853,C00374,2024-06-24,Binley (Coventry),4565.06
O002854,C00374,2026-06-24,Binley (Coventry),1414.48
O002855,C00375,2024-10-16,Binley (Coventry),9113.16
O002856,C00376,2024-10-05,Northampton,2803.73
O002857,C00376,2025-11-05,Northampton,1771.21
O002858,C00376,2025-04-22,Northampton,7838.94
O002859,C00376,2025-11-25,Northampton,1694.05
O002860,C00376,2025-08-16,Northampton,638.95
O002861,C00376,2025-10-28,Northampton,3530.85
O002862,C00376,2024-12-02,Northampton,2057.1
O002863,C00376,2026-03-04,Northampton,786.4
O002864,C00376,2024-02-25,Northampton,7073.3
O002865,C00376,2025-10-06,Northampton,8418.49
O002866,C00376,2025-06-25,Northampton,3718.92
O002867,C00377,2026-02-09,Rugby,176.81
O002868,C00377,2025-04-13,Rugby,4871.29
O002869,C00377,2025-08-01,Rugby,2573.52
O002870,C00377,2024-03-18,Rugby,7175.61
O002871,C00377,2026-05-29,Rugby,1180.16
O002872,C00377,2025-02-19,Rugby,4075.75
O002873,C00377,2025-10-01,Rugby,485.5
O002874,C00377,2025-10-12,Rugby,2133.96
O002875,C00377,2024-10-14,Rugby,5296.39
O002876,C00377,2025-10-19,Rugby,2278.85
O002877,C00378,2025-11-04,Rugby,3802.06
O002878,C00378,2024-06-08,Rugby,2107.07
O002879,C00378,2024-07-06,Rugby,10440.44
O002880,C00378,2024-01-01,Rugby,1767.14
O002881,C00378,2025-01-19,Rugby,2429.8
O002882,C00378,2024-12-29,Rugby,2329.49
O002883,C00378,2025-05-28,Rugby,1865.34
O002884,C00378,2026-04-14,Rugby,3439.25
O002885,C00379,2024-05-01,Northampton,7021.92
O002886,C00379,2025-06-14,Northampton,2714.96
O002887,C00379,2024-07-21,Northampton,2453.43
O002888,C00379,2025-02-16,Northampton,5176.18
O002889,C00379,2025-01-16,Northampton,3510.71
O002890,C00380,2025-07-31,Rugby,8485.68
O002891,C00380,2024-07-12,Rugby,7381.92
O002892,C00381,2024-07-23,Binley (Coventry),7535.48
O002893,C00382,2025-06-19,Leicester,3620.32
O002894,C00382,2024-07-23,Leicester,3350.51
O002895,C00382,2024-01-31,Leicester,693.15
O002896,C00382,2024-10-23,Leicester,7163.24
O002897,C00382,2026-05-10,Leicester,6537.68
O002898,C00382,2024-08-10,Leicester,5612.84
O002899,C00382,2024-11-25,Leicester,7439.38
O002900,C00382,2024-05-15,Leicester,4772.6
O002901,C00382,2025-07-07,Leicester,5063.62
O002902,C00382,2024-10-30,Leicester,1993.0
O002903,C00382,2025-12-27,Leicester,2677.68
O002904,C00382,2024-12-10,Leicester,5516.02
O002905,C00382,2025-03-14,Leicester,8957.29
O002906,C00382,2026-04-27,Leicester,7896.99
O002907,C00382,2024-03-28,Leicester,9204.28
O002908,C00382,2025-02-22,Leicester,1676.37
O002909,C00382,2025-03-16,Leicester,4815.88
O002910,C00382,2025-05-17,Leicester,1590.97
O002911,C00382,2025-11-03,Leicester,5753.71
O002912,C00382,2026-05-20,Leicester,5790.68
O002913,C00382,2024-03-16,Leicester,6497.81
O002914,C00382,2024-05-30,Leicester,6190.23
O002915,C00382,2025-08-27,Leicester,2411.22
O002916,C00383,2026-05-22,Northampton,10188.66
O002917,C00383,2024-01-01,Northampton,7647.28
O002918,C00383,2026-06-05,Northampton,1626.08
O002919,C00383,2026-06-25,Northampton,1658.08
O002920,C00383,2025-02-27,Northampton,2339.53
O002921,C00383,2025-12-05,Northampton,10003.07
O002922,C00383,2024-03-21,Northampton,4410.37
O002923,C00383,2026-04-13,Northampton,1352.64
O002924,C00383,2025-06-05,Northampton,1980.84
O002925,C00383,2025-07-11,Northampton,582.28
O002926,C00384,2025-11-16,Leicester,3764.05
O002927,C00384,2025-10-24,Leicester,5563.65
O002928,C00384,2026-04-28,Leicester,1036.3
O002929,C00384,2024-11-22,Leicester,3326.71
O002930,C00384,2026-03-18,Leicester,7105.6
O002931,C00384,2026-02-26,Leicester,568.14
O002932,C00384,2025-06-10,Leicester,3911.1
O002933,C00384,2025-10-05,Leicester,2652.15
O002934,C00384,2025-06-30,Leicester,5902.32
O002935,C00384,2025-12-09,Leicester,7104.11
O002936,C00385,2024-11-03,Nuneaton,6343.62
O002937,C00385,2025-05-14,Nuneaton,3080.4
O002938,C00385,2025-07-25,Nuneaton,7083.51
O002939,C00385,2025-07-07,Nuneaton,2589.36
O002940,C00385,2026-04-10,Nuneaton,4828.54
O002941,C00385,2024-02-18,Nuneaton,2212.1
O002942,C00385,2024-04-24,Nuneaton,4145.48
O002943,C00385,2025-09-07,Nuneaton,5402.75
O002944,C00385,2025-05-06,Nuneaton,4145.76
O002945,C00385,2025-11-26,Nuneaton,1305.36
O002946,C00385,2025-03-30,Nuneaton,327.99
O002947,C00385,2026-02-02,Nuneaton,1725.6
O002948,C00385,2025-08-09,Nuneaton,7704.91
O002949,C00385,2026-04-03,Nuneaton,7495.6
O002950,C00385,2024-01-03,Nuneaton,4236.18
O002951,C00385,2024-11-04,Nuneaton,957.12
O002952,C00386,2025-06-13,Leicester,2738.73
O002953,C00386,2025-02-09,Leicester,5271.97
O002954,C00386,2026-06-27,Leicester,2870.42
O002955,C00386,2024-09-29,Leicester,3702.78
O002956,C00386,2025-08-24,Leicester,951.65
O002957,C00386,2025-08-23,Leicester,954.52
O002958,C00388,2025-12-06,Leicester,2023.77
O002959,C00388,2025-08-05,Leicester,7706.08
O002960,C00388,2024-02-12,Leicester,3702.78
O002961,C00388,2025-03-16,Leicester,1196.4
O002962,C00388,2024-12-23,Leicester,4972.2
O002963,C00388,2024-02-14,Leicester,3087.5
O002964,C00388,2024-12-03,Leicester,2812.26
O002965,C00388,2024-01-17,Leicester,6099.27
O002966,C00388,2026-06-26,Leicester,2412.91
O002967,C00388,2025-09-03,Leicester,2762.48
O002968,C00389,2026-04-11,Birmingham South,6437.95
O002969,C00389,2024-02-01,Birmingham South,4419.04
O002970,C00389,2024-05-14,Birmingham South,3011.49
O002971,C00389,2025-05-31,Birmingham South,1568.87
O002972,C00389,2025-03-27,Birmingham South,2568.41
O002973,C00389,2025-05-23,Birmingham South,1395.1
O002974,C00389,2024-02-25,Birmingham South,4414.19
O002975,C00389,2024-07-02,Birmingham South,4028.57
O002976,C00389,2024-11-10,Birmingham South,7787.75
O002977,C00389,2024-04-09,Birmingham South,2637.26
O002978,C00389,2024-11-22,Birmingham South,8698.01
O002979,C00389,2025-02-11,Birmingham South,4415.25
O002980,C00390,2026-06-21,Leicester,7492.05
O002981,C00390,2025-02-09,Leicester,8942.44
O002982,C00390,2026-03-31,Leicester,1014.48
O002983,C00390,2024-09-07,Leicester,838.76
O002984,C00390,2025-07-31,Leicester,3106.6
O002985,C00390,2025-03-18,Leicester,7952.13
O002986,C00390,2026-03-16,Leicester,4169.12
O002987,C00390,2024-09-22,Leicester,1327.68
O002988,C00390,2024-05-16,Leicester,4815.98
O002989,C00390,2025-09-24,Leicester,9198.1
O002990,C00390,2026-06-07,Leicester,3108.75
O002991,C00390,2024-01-23,Leicester,5608.97
O002992,C00390,2025-06-12,Leicester,1939.88
O002993,C00390,2025-09-11,Leicester,7995.81
O002994,C00391,2025-03-29,Northampton,8291.69
O002995,C00391,2024-07-25,Northampton,4309.43
O002996,C00391,2024-07-07,Northampton,6015.12
O002997,C00391,2025-04-23,Northampton,1063.96
O002998,C00392,2024-09-01,Birmingham South,1479.15
O002999,C00393,2026-03-27,Birmingham South,1993.0
O003000,C00393,2024-11-16,Birmingham South,2827.2
O003001,C00393,2025-10-07,Birmingham South,3435.94
O003002,C00393,2026-01-15,Birmingham South,1276.16
O003003,C00393,2024-10-03,Birmingham South,2475.34
O003004,C00393,2025-04-29,Birmingham South,4144.99
O003005,C00393,2025-01-15,Birmingham South,3662.4
O003006,C00393,2026-04-04,Birmingham South,9442.44
O003007,C00393,2025-08-10,Birmingham South,7014.88
O003008,C00393,2024-08-10,Birmingham South,9981.5
O003009,C00393,2024-09-20,Birmingham South,7645.84
O003010,C00393,2026-06-06,Birmingham South,4893.78
O003011,C00393,2026-03-04,Birmingham South,5417.75
O003012,C00393,2024-04-13,Birmingham South,2286.14
O003013,C00393,2025-12-21,Birmingham South,11448.15
O003014,C00393,2024-12-13,Birmingham South,526.64
O003015,C00393,2024-07-05,Birmingham South,4289.31
O003016,C00393,2025-06-27,Birmingham South,1699.83
O003017,C00393,2025-02-11,Birmingham South,8054.24
O003018,C00393,2024-05-24,Birmingham South,6700.88
O003019,C00393,2025-10-26,Birmingham South,6922.92
O003020,C00393,2024-02-20,Birmingham South,6780.52
O003021,C00393,2024-11-09,Birmingham South,5857.95
O003022,C00393,2025-06-11,Birmingham South,10093.33
O003023,C00393,2024-09-04,Birmingham South,4606.4
O003024,C00393,2026-05-28,Birmingham South,2650.16
O003025,C00394,2025-02-14,Birmingham South,2443.95
O003026,C00395,2024-10-11,Nuneaton,6620.72
O003027,C00395,2024-12-01,Nuneaton,3552.47
O003028,C00395,2025-04-26,Nuneaton,8255.29
O003029,C00395,2026-03-16,Nuneaton,5408.06
O003030,C00395,2025-02-28,Nuneaton,2926.44
O003031,C00395,2024-09-23,Nuneaton,1659.71
O003032,C00395,2025-08-25,Nuneaton,5791.24
O003033,C00395,2025-03-12,Nuneaton,1232.16
O003034,C00395,2026-05-06,Nuneaton,4198.68
O003035,C00395,2024-01-21,Nuneaton,3063.62
O003036,C00395,2024-11-01,Nuneaton,3010.74
O003037,C00395,2024-06-26,Nuneaton,2306.59
O003038,C00395,2026-01-18,Nuneaton,2254.4
O003039,C00396,2026-02-03,Nuneaton,1234.26
O003040,C00396,2025-11-15,Nuneaton,13231.21
O003041,C00396,2026-06-07,Nuneaton,6181.11
O003042,C00396,2024-08-02,Nuneaton,2940.1
O003043,C00396,2024-11-21,Nuneaton,1699.25
O003044,C00397,2025-08-09,Birmingham South,5838.58
O003045,C00397,2025-11-24,Birmingham South,2541.55
O003046,C00397,2025-08-21,Birmingham South,6755.45
O003047,C00397,2025-10-28,Birmingham South,1677.52
O003048,C00397,2024-04-02,Birmingham South,5684.34
O003049,C00397,2024-10-14,Birmingham South,4776.86
O003050,C00397,2025-07-31,Birmingham South,9740.44
O003051,C00397,2025-09-16,Birmingham South,3619.32
O003052,C00397,2025-03-11,Birmingham South,1983.35
O003053,C00397,2025-05-27,Birmingham South,7903.65
O003054,C00397,2024-04-18,Birmingham South,5679.13
O003055,C00397,2026-01-09,Birmingham South,7730.19
O003056,C00397,2025-06-12,Birmingham South,2349.49
O003057,C00398,2025-11-03,Rugby,495.21
O003058,C00398,2026-04-11,Rugby,10911.03
O003059,C00399,2025-02-28,Northampton,5620.37
O003060,C00399,2026-01-12,Northampton,3764.92
O003061,C00399,2025-04-06,Northampton,7857.65
O003062,C00400,2024-02-26,Northampton,10274.65
O003063,C00400,2024-11-17,Northampton,7479.12
O003064,C00400,2025-10-01,Northampton,1294.2
O003065,C00400,2026-02-05,Northampton,2576.49
O003066,C00400,2025-08-20,Northampton,1594.4
O003067,C00400,2025-09-08,Northampton,2141.68
O003068,C00400,2024-11-05,Northampton,4505.71
O003069,C00400,2026-04-26,Northampton,6344.0
O003070,C00400,2024-01-18,Northampton,4737.9
O003071,C00400,2024-04-27,Northampton,9370.6
O003072,C00400,2025-08-03,Northampton,8141.8
O003073,C00400,2024-01-08,Northampton,2877.82
O003074,C00400,2025-04-10,Northampton,11361.59
O003075,C00400,2024-08-24,Northampton,5254.13
O003076,C00400,2025-11-08,Northampton,4930.07
O003077,C00400,2024-02-15,Northampton,10562.81
O003078,C00400,2024-07-14,Northampton,5464.4
O003079,C00400,2024-08-29,Northampton,585.78
O003080,C00400,2026-05-10,Northampton,1636.8
O003081,C00400,2025-10-09,Northampton,1944.91
O003082,C00400,2025-03-26,Northampton,825.35
O003083,C00400,2025-10-21,Northampton,2464.32
O003084,C00400,2025-09-24,Northampton,6889.17
O003085,C00400,2025-01-11,Northampton,2840.9
O003086,C00400,2026-02-09,Northampton,1452.81
O003087,C00400,2024-07-22,Northampton,7116.81
O003088,C00400,2026-01-31,Northampton,3579.45
O003089,C00400,2026-06-18,Northampton,6266.03
O003090,C00401,2025-08-11,Birmingham South,3834.96
O003091,C00401,2024-11-01,Birmingham South,1708.14
O003092,C00401,2024-08-11,Birmingham South,3988.91
O003093,C00401,2026-02-15,Birmingham South,9028.58
O003094,C00401,2025-01-09,Birmingham South,3410.22
O003095,C00401,2025-06-05,Birmingham South,3805.69
O003096,C00401,2026-04-29,Birmingham South,1793.7
O003097,C00401,2025-01-12,Birmingham South,2748.0
O003098,C00401,2024-11-03,Birmingham South,1091.64
O003099,C00401,2024-03-11,Birmingham South,8911.1
O003100,C00402,2024-08-29,Birmingham South,4014.83
O003101,C00403,2026-01-28,Rugby,3297.47
O003102,C00403,2025-06-09,Rugby,1728.43
O003103,C00403,2025-07-19,Rugby,2050.3
O003104,C00403,2024-04-11,Rugby,2975.57
O003105,C00403,2025-11-14,Rugby,8506.44
O003106,C00403,2025-12-11,Rugby,8233.95
O003107,C00403,2025-02-18,Rugby,2362.95
O003108,C00404,2025-12-25,Leicester,1922.13
O003109,C00404,2025-01-21,Leicester,8761.77
O003110,C00404,2024-03-20,Leicester,877.36
O003111,C00404,2026-02-03,Leicester,2080.22
O003112,C00404,2025-11-27,Leicester,5959.79
O003113,C00404,2024-02-10,Leicester,1617.35
O003114,C00405,2025-05-14,Birmingham South,5191.21
O003115,C00405,2025-09-21,Birmingham South,498.25
O003116,C00406,2024-10-27,Birmingham South,1234.26
O003117,C00407,2026-05-21,Binley (Coventry),4358.88
O003118,C00407,2024-04-22,Binley (Coventry),6412.69
O003119,C00407,2026-03-12,Binley (Coventry),8768.74
O003120,C00407,2024-12-30,Binley (Coventry),6608.02
O003121,C00407,2025-09-14,Binley (Coventry),951.65
O003122,C00407,2026-05-28,Binley (Coventry),5719.08
O003123,C00407,2026-03-09,Binley (Coventry),5974.15
O003124,C00408,2026-02-12,Northampton,1796.28
O003125,C00408,2025-01-04,Northampton,3677.83
O003126,C00408,2024-10-26,Northampton,7645.04
O003127,C00408,2025-06-13,Northampton,2618.34
O003128,C00408,2024-01-15,Northampton,7944.35
O003129,C00408,2024-02-23,Northampton,8861.96
O003130,C00408,2024-07-30,Northampton,6908.88
O003131,C00408,2025-10-08,Northampton,46.61
O003132,C00408,2025-05-12,Northampton,11945.84
O003133,C00408,2024-11-04,Northampton,1690.01
O003134,C00408,2025-02-20,Northampton,6790.43
O003135,C00408,2025-01-16,Northampton,2512.36
O003136,C00408,2024-02-04,Northampton,516.32
O003137,C00408,2024-02-25,Northampton,2346.76
O003138,C00408,2025-10-24,Northampton,2418.56
O003139,C00408,2024-10-22,Northampton,491.5
O003140,C00408,2026-03-18,Northampton,3358.82
O003141,C00408,2024-02-07,Northampton,298.95
O003142,C00408,2024-09-19,Northampton,2136.97
O003143,C00408,2025-03-10,Northampton,3482.98
O003144,C00408,2024-05-11,Northampton,2232.4
O003145,C00408,2024-02-02,Northampton,3733.95
O003146,C00409,2025-11-10,Leicester,8561.6
O003147,C00409,2024-08-16,Leicester,7501.92
O003148,C00409,2026-03-26,Leicester,3131.65
O003149,C00409,2024-12-09,Leicester,3443.79
O003150,C00409,2025-02-13,Leicester,5451.17
O003151,C00409,2026-03-23,Leicester,663.84
O003152,C00409,2025-08-20,Leicester,6980.02
O003153,C00409,2026-02-07,Leicester,11008.79
O003154,C00409,2025-10-14,Leicester,5534.32
O003155,C00409,2026-05-04,Leicester,597.9
O003156,C00409,2025-01-27,Leicester,5968.32
O003157,C00409,2024-06-10,Leicester,8539.23
O003158,C00409,2025-03-02,Leicester,4122.0
O003159,C00409,2026-05-19,Leicester,6893.73
O003160,C00409,2025-11-13,Leicester,4399.36
O003161,C00409,2025-12-16,Leicester,7376.51
O003162,C00409,2024-06-06,Leicester,7353.21
O003163,C00409,2024-06-03,Leicester,3601.95
O003164,C00409,2026-06-03,Leicester,5382.64
O003165,C00409,2024-08-05,Leicester,5102.25
O003166,C00409,2025-11-15,Leicester,7735.42
O003167,C00409,2025-08-27,Leicester,3995.67
O003168,C00409,2025-03-01,Leicester,1320.56
O003169,C00409,2025-11-20,Leicester,4685.61
O003170,C00409,2024-09-07,Leicester,1333.08
O003171,C00409,2025-04-30,Leicester,2901.04
O003172,C00409,2026-03-04,Leicester,186.44
O003173,C00410,2025-07-23,Nuneaton,3584.56
O003174,C00410,2024-07-31,Nuneaton,319.04
O003175,C00410,2024-10-19,Nuneaton,7841.97
O003176,C00410,2024-11-27,Nuneaton,4010.29
O003177,C00410,2026-05-12,Nuneaton,3658.3
O003178,C00410,2024-04-21,Nuneaton,4740.16
O003179,C00410,2025-02-08,Nuneaton,8142.39
O003180,C00410,2025-08-03,Nuneaton,7831.33
O003181,C00410,2024-08-11,Nuneaton,1829.89
O003182,C00410,2024-04-20,Nuneaton,3346.02
O003183,C00410,2024-04-26,Nuneaton,6859.48
O003184,C00410,2026-02-18,Nuneaton,1097.12
O003185,C00410,2024-08-25,Nuneaton,5190.38
O003186,C00411,2024-10-15,Northampton,7256.89
O003187,C00412,2024-04-16,Binley (Coventry),3307.43
O003188,C00412,2026-05-18,Binley (Coventry),2185.33
O003189,C00412,2025-06-26,Binley (Coventry),6992.62
O003190,C00412,2026-06-16,Binley (Coventry),5472.0
O003191,C00412,2024-11-05,Binley (Coventry),6810.48
O003192,C00412,2025-12-13,Binley (Coventry),9013.18
O003193,C00412,2025-01-26,Binley (Coventry),1342.11
O003194,C00412,2026-03-17,Binley (Coventry),5864.44
O003195,C00412,2026-06-16,Binley (Coventry),2807.73
O003196,C00412,2025-11-29,Binley (Coventry),2113.01
O003197,C00414,2026-05-21,Leicester,3805.88
O003198,C00414,2024-08-06,Leicester,9892.38
O003199,C00414,2024-07-11,Leicester,5566.75
O003200,C00414,2024-04-23,Leicester,3266.49
O003201,C00414,2024-12-22,Leicester,3913.27
O003202,C00414,2024-08-11,Leicester,7009.57
O003203,C00414,2024-03-09,Leicester,3892.16
O003204,C00414,2026-02-14,Leicester,4264.42
O003205,C00415,2025-06-17,Rugby,10305.16
O003206,C00415,2024-02-29,Rugby,660.28
O003207,C00415,2025-08-28,Rugby,5765.42
O003208,C00415,2025-01-07,Rugby,4378.48
O003209,C00415,2025-02-17,Rugby,3836.95
O003210,C00415,2025-01-10,Rugby,1544.27
O003211,C00415,2026-06-13,Rugby,190.44
O003212,C00415,2025-11-10,Rugby,1220.1
O003213,C00415,2026-05-29,Rugby,4299.64
O003214,C00415,2025-10-25,Rugby,5737.92
O003215,C00415,2024-01-04,Rugby,6390.53
O003216,C00415,2025-07-03,Rugby,3045.94
O003217,C00415,2024-07-15,Rugby,7365.75
O003218,C00416,2024-01-14,Northampton,10670.15
O003219,C00416,2025-09-01,Northampton,3132.88
O003220,C00416,2024-10-01,Northampton,4976.28
O003221,C00416,2024-12-21,Northampton,949.08
O003222,C00416,2024-07-17,Northampton,4945.58
O003223,C00416,2025-08-29,Northampton,1306.53
O003224,C00416,2024-10-23,Northampton,2460.36
O003225,C00416,2025-05-16,Northampton,7144.74
O003226,C00416,2026-05-21,Northampton,1359.5
O003227,C00416,2024-04-14,Northampton,4612.7
O003228,C00416,2024-12-06,Northampton,3955.25
O003229,C00416,2025-11-02,Northampton,4337.02
O003230,C00416,2026-01-20,Northampton,1399.08
O003231,C00416,2025-10-18,Northampton,7844.37
