order_line_id,order_id,product_id,quantity,unit_price,line_total
OL009250,O003087,P0011,3,99.65,298.95
OL009251,O003088,P0019,15,238.63,3579.45
OL009252,O003089,P0020,5,205.71,1028.55
OL009253,O003089,P0015,8,242.75,1942.0
OL009254,O003089,P0018,10,112.72,1127.2
OL009255,O003089,P0002,9,240.92,2168.28
OL009256,O003090,P0001,8,135.95,1087.6
OL009257,O003090,P0030,14,98.61,1380.54
OL009258,O003090,P0025,14,97.63,1366.82
OL009259,O003091,P0003,14,122.01,1708.14
OL009260,O003092,P0020,16,205.71,3291.36
OL009261,O003092,P0011,7,99.65,697.55
OL009262,O003093,P0017,4,154.02,616.08
OL009263,O003093,P0022,12,176.81,2121.72
OL009264,O003093,P0007,19,137.14,2605.66
OL009265,O003093,P0028,16,230.32,3685.12
OL009266,O003094,P0023,5,103.63,518.15
OL009267,O003094,P0030,15,98.61,1479.15
OL009268,O003094,P0006,8,73.76,590.08
OL009269,O003094,P0020,4,205.71,822.84
OL009270,O003095,P0031,7,46.61,326.27
OL009271,O003095,P0018,2,112.72,225.44
OL009272,O003095,P0025,5,97.63,488.15
OL009273,O003095,P0024,19,145.57,2765.83
OL009274,O003096,P0011,18,99.65,1793.7
OL009275,O003097,P0021,8,205.03,1640.24
OL009276,O003097,P0006,8,73.76,590.08
OL009277,O003097,P0027,6,86.28,517.68
OL009278,O003098,P0013,12,90.97,1091.64
OL009279,O003099,P0012,8,165.07,1320.56
OL009280,O003099,P0021,19,205.03,3895.57
OL009281,O003099,P0024,14,145.57,2037.98
OL009282,O003099,P0009,13,118.79,1544.27
OL009283,O003099,P0018,1,112.72,112.72
OL009284,O003100,P0013,4,90.97,363.88
OL009285,O003100,P0006,12,73.76,885.12
OL009286,O003100,P0024,19,145.57,2765.83
OL009287,O003101,P0004,11,49.15,540.65
OL009288,O003101,P0014,1,160.41,160.41
OL009289,O003101,P0003,6,122.01,732.06
OL009290,O003101,P0015,6,242.75,1456.5
OL009291,O003101,P0001,3,135.95,407.85
OL009292,O003102,P0013,19,90.97,1728.43
OL009293,O003103,P0021,10,205.03,2050.3
OL009294,O003104,P0026,10,209.69,2096.9
OL009295,O003104,P0025,9,97.63,878.67
OL009296,O003105,P0013,19,90.97,1728.43
OL009297,O003105,P0023,9,103.63,932.67
OL009298,O003105,P0029,18,231.05,4158.9
OL009299,O003105,P0002,7,240.92,1686.44
OL009300,O003106,P0026,5,209.69,1048.45
OL009301,O003106,P0015,19,242.75,4612.25
OL009302,O003106,P0010,5,25.23,126.15
OL009303,O003106,P0001,18,135.95,2447.1
OL009304,O003107,P0022,7,176.81,1237.67
OL009305,O003107,P0021,1,205.03,205.03
OL009306,O003107,P0008,5,184.05,920.25
OL009307,O003108,P0004,7,49.15,344.05
OL009308,O003108,P0018,14,112.72,1578.08
OL009309,O003109,P0015,13,242.75,3155.75
OL009310,O003109,P0004,14,49.15,688.1
OL009311,O003109,P0020,14,205.71,2879.94
OL009312,O003109,P0024,14,145.57,2037.98
OL009313,O003110,P0005,11,79.76,877.36
OL009314,O003111,P0030,2,98.61,197.22
OL009315,O003111,P0008,5,184.05,920.25
OL009316,O003111,P0009,5,118.79,593.95
OL009317,O003111,P0006,5,73.76,368.8
OL009318,O003112,P0009,19,118.79,2257.01
OL009319,O003112,P0020,18,205.71,3702.78
OL009320,O003113,P0029,7,231.05,1617.35
OL009321,O003114,P0020,4,205.71,822.84
OL009322,O003114,P0024,16,145.57,2329.12
OL009323,O003114,P0001,15,135.95,2039.25
OL009324,O003115,P0011,5,99.65,498.25
OL009325,O003116,P0020,6,205.71,1234.26
OL009326,O003117,P0030,10,98.61,986.1
OL009327,O003117,P0012,5,165.07,825.35
OL009328,O003117,P0014,13,160.41,2085.33
OL009329,O003117,P0029,2,231.05,462.1
OL009330,O003118,P0013,13,90.97,1182.61
OL009331,O003118,P0008,7,184.05,1288.35
OL009332,O003118,P0016,3,190.44,571.32
OL009333,O003118,P0025,19,97.63,1854.97
OL009334,O003118,P0005,19,79.76,1515.44
OL009335,O003119,P0024,13,145.57,1892.41
OL009336,O003119,P0029,20,231.05,4621.0
OL009337,O003119,P0021,11,205.03,2255.33
OL009338,O003120,P0025,15,97.63,1464.45
OL009339,O003120,P0006,13,73.76,958.88
OL009340,O003120,P0021,9,205.03,1845.27
OL009341,O003120,P0016,3,190.44,571.32
OL009342,O003120,P0022,10,176.81,1768.1
OL009343,O003121,P0001,7,135.95,951.65
OL009344,O003122,P0011,11,99.65,1096.15
OL009345,O003122,P0001,11,135.95,1495.45
OL009346,O003122,P0006,3,73.76,221.28
OL009347,O003122,P0024,7,145.57,1018.99
OL009348,O003122,P0026,9,209.69,1887.21
OL009349,O003123,P0030,18,98.61,1774.98
OL009350,O003123,P0022,13,176.81,2298.53
OL009351,O003123,P0009,16,118.79,1900.64
OL009352,O003124,P0031,3,46.61,139.83
OL009353,O003124,P0008,9,184.05,1656.45
OL009354,O003125,P0013,3,90.97,272.91
OL009355,O003125,P0024,12,145.57,1746.84
OL009356,O003125,P0023,16,103.63,1658.08
OL009357,O003126,P0027,4,86.28,345.12
OL009358,O003126,P0007,9,137.14,1234.26
OL009359,O003126,P0005,19,79.76,1515.44
OL009360,O003126,P0012,15,165.07,2476.05
OL009361,O003126,P0003,17,122.01,2074.17
OL009362,O003127,P0019,3,238.63,715.89
OL009363,O003127,P0027,5,86.28,431.4
OL009364,O003127,P0011,1,99.65,99.65
OL009365,O003127,P0007,10,137.14,1371.4
OL009366,O003128,P0011,14,99.65,1395.1
OL009367,O003128,P0010,14,25.23,353.22
OL009368,O003128,P0008,4,184.05,736.2
OL009369,O003128,P0015,17,242.75,4126.75
OL009370,O003128,P0016,7,190.44,1333.08
OL009371,O003129,P0026,18,209.69,3774.42
OL009372,O003129,P0012,16,165.07,2641.12
OL009373,O003129,P0017,8,154.02,1232.16
OL009374,O003129,P0002,3,240.92,722.76
OL009375,O003129,P0004,10,49.15,491.5
OL009376,O003130,P0003,14,122.01,1708.14
OL009377,O003130,P0011,16,99.65,1594.4
OL009378,O003130,P0031,18,46.61,838.98
OL009379,O003130,P0009,14,118.79,1663.06
OL009380,O003130,P0008,6,184.05,1104.3
OL009381,O003131,P0031,1,46.61,46.61
OL009382,O003132,P0003,20,122.01,2440.2
OL009383,O003132,P0018,13,112.72,1465.36
OL009384,O003132,P0015,17,242.75,4126.75
OL009385,O003132,P0004,11,49.15,540.65
OL009386,O003132,P0002,14,240.92,3372.88
OL009387,O003133,P0011,15,99.65,1494.75
OL009388,O003133,P0025,2,97.63,195.26
OL009389,O003134,P0021,14,205.03,2870.42
OL009390,O003134,P0027,19,86.28,1639.32
OL009391,O003134,P0001,7,135.95,951.65
OL009392,O003134,P0005,8,79.76,638.08
OL009393,O003134,P0028,3,230.32,690.96
OL009394,O003135,P0006,7,73.76,516.32
OL009395,O003135,P0023,1,103.63,103.63
OL009396,O003135,P0024,13,145.57,1892.41
OL009397,O003136,P0006,7,73.76,516.32
OL009398,O003137,P0031,14,46.61,652.54
OL009399,O003137,P0017,11,154.02,1694.22
OL009400,O003138,P0030,11,98.61,1084.71
OL009401,O003138,P0023,5,103.63,518.15
OL009402,O003138,P0001,6,135.95,815.7
OL009403,O003139,P0004,10,49.15,491.5
OL009404,O003140,P0001,14,135.95,1903.3
OL009405,O003140,P0013,16,90.97,1455.52
OL009406,O003141,P0011,3,99.65,298.95
OL009407,O003142,P0024,1,145.57,145.57
OL009408,O003142,P0019,4,238.63,954.52
OL009409,O003142,P0005,13,79.76,1036.88
OL009410,O003143,P0007,17,137.14,2331.38
OL009411,O003143,P0028,5,230.32,1151.6
OL009412,O003144,P0028,9,230.32,2072.88
OL009413,O003144,P0005,2,79.76,159.52
OL009414,O003145,P0008,5,184.05,920.25
OL009415,O003145,P0028,6,230.32,1381.92
OL009416,O003145,P0019,6,238.63,1431.78
OL009417,O003146,P0025,7,97.63,683.41
OL009418,O003146,P0002,9,240.92,2168.28
OL009419,O003146,P0028,18,230.32,4145.76
OL009420,O003146,P0003,10,122.01,1220.1
OL009421,O003146,P0004,7,49.15,344.05
OL009422,O003147,P0004,12,49.15,589.8
OL009423,O003147,P0007,6,137.14,822.84
OL009424,O003147,P0008,17,184.05,3128.85
OL009425,O003147,P0021,13,205.03,2665.39
OL009426,O003147,P0006,4,73.76,295.04
OL009427,O003148,P0006,20,73.76,1475.2
OL009428,O003148,P0008,9,184.05,1656.45
OL009429,O003149,P0022,7,176.81,1237.67
OL009430,O003149,P0010,10,25.23,252.3
OL009431,O003149,P0011,6,99.65,597.9
OL009432,O003149,P0005,17,79.76,1355.92
OL009433,O003150,P0025,20,97.63,1952.6
OL009434,O003150,P0026,15,209.69,3145.35
OL009435,O003150,P0010,14,25.23,353.22
OL009436,O003151,P0006,9,73.76,663.84
OL009437,O003152,P0014,2,160.41,320.82
OL009438,O003152,P0007,19,137.14,2605.66
OL009439,O003152,P0009,12,118.79,1425.48
OL009440,O003152,P0006,8,73.76,590.08
OL009441,O003152,P0024,14,145.57,2037.98
OL009442,O003153,P0021,8,205.03,1640.24
OL009443,O003153,P0022,9,176.81,1591.29
OL009444,O003153,P0016,19,190.44,3618.36
OL009445,O003153,P0029,18,231.05,4158.9
OL009446,O003154,P0006,8,73.76,590.08
OL009447,O003154,P0020,12,205.71,2468.52
OL009448,O003154,P0016,13,190.44,2475.72
OL009449,O003155,P0011,6,99.65,597.9
OL009450,O003156,P0012,3,165.07,495.21
OL009451,O003156,P0027,9,86.28,776.52
OL009452,O003156,P0011,16,99.65,1594.4
OL009453,O003156,P0019,13,238.63,3102.19
OL009454,O003157,P0026,17,209.69,3564.73
OL009455,O003157,P0008,2,184.05,368.1
OL009456,O003157,P0028,20,230.32,4606.4
OL009457,O003158,P0010,12,25.23,302.76
OL009458,O003158,P0004,8,49.15,393.2
OL009459,O003158,P0009,8,118.79,950.32
OL009460,O003158,P0016,13,190.44,2475.72
OL009461,O003159,P0023,15,103.63,1554.45
OL009462,O003159,P0012,9,165.07,1485.63
OL009463,O003159,P0006,13,73.76,958.88
OL009464,O003159,P0010,14,25.23,353.22
OL009465,O003159,P0029,11,231.05,2541.55
OL009466,O003160,P0011,18,99.65,1793.7
OL009467,O003160,P0007,19,137.14,2605.66
OL009468,O003161,P0005,19,79.76,1515.44
OL009469,O003161,P0025,18,97.63,1757.34
OL009470,O003161,P0021,11,205.03,2255.33
OL009471,O003161,P0029,8,231.05,1848.4
OL009472,O003162,P0007,13,137.14,1782.82
OL009473,O003162,P0029,16,231.05,3696.8
OL009474,O003162,P0030,19,98.61,1873.59
OL009475,O003163,P0004,3,49.15,147.45
OL009476,O003163,P0011,6,99.65,597.9
OL009477,O003163,P0016,15,190.44,2856.6
OL009478,O003164,P0031,18,46.61,838.98
OL009479,O003164,P0007,8,137.14,1097.12
OL009480,O003164,P0024,11,145.57,1601.27
OL009481,O003164,P0021,9,205.03,1845.27
OL009482,O003165,P0014,17,160.41,2726.97
OL009483,O003165,P0018,14,112.72,1578.08
OL009484,O003165,P0011,8,99.65,797.2
OL009485,O003166,P0001,18,135.95,2447.1
OL009486,O003166,P0014,5,160.41,802.05
OL009487,O003166,P0026,10,209.69,2096.9
OL009488,O003166,P0004,19,49.15,933.85
OL009489,O003166,P0013,16,90.97,1455.52
OL009490,O003167,P0020,18,205.71,3702.78
OL009491,O003167,P0025,3,97.63,292.89
OL009492,O003168,P0012,8,165.07,1320.56
OL009493,O003169,P0003,17,122.01,2074.17
OL009494,O003169,P0004,7,49.15,344.05
OL009495,O003169,P0013,15,90.97,1364.55
OL009496,O003169,P0029,3,231.05,693.15
OL009497,O003169,P0026,1,209.69,209.69
OL009498,O003170,P0016,7,190.44,1333.08
OL009499,O003171,P0013,16,90.97,1455.52
OL009500,O003171,P0002,6,240.92,1445.52
OL009501,O003172,P0031,4,46.61,186.44
OL009502,O003173,P0013,9,90.97,818.73
OL009503,O003173,P0024,19,145.57,2765.83
OL009504,O003174,P0005,4,79.76,319.04
OL009505,O003175,P0026,10,209.69,2096.9
OL009506,O003175,P0007,15,137.14,2057.1
OL009507,O003175,P0019,13,238.63,3102.19
OL009508,O003175,P0025,6,97.63,585.78
OL009509,O003176,P0027,19,86.28,1639.32
OL009510,O003176,P0005,6,79.76,478.56
OL009511,O003176,P0024,13,145.57,1892.41
OL009512,O003177,P0012,7,165.07,1155.49
OL009513,O003177,P0025,7,97.63,683.41
OL009514,O003177,P0013,20,90.97,1819.4
OL009515,O003178,P0005,19,79.76,1515.44
OL009516,O003178,P0024,10,145.57,1455.7
OL009517,O003178,P0030,1,98.61,98.61
OL009518,O003178,P0019,7,238.63,1670.41
OL009519,O003179,P0009,4,118.79,475.16
OL009520,O003179,P0017,6,154.02,924.12
OL009521,O003179,P0028,14,230.32,3224.48
OL009522,O003179,P0022,13,176.81,2298.53
OL009523,O003179,P0003,10,122.01,1220.1
OL009524,O003180,P0003,1,122.01,122.01
OL009525,O003180,P0020,14,205.71,2879.94
OL009526,O003180,P0014,18,160.41,2887.38
OL009527,O003180,P0015,8,242.75,1942.0
OL009528,O003181,P0008,2,184.05,368.1
OL009529,O003181,P0020,4,205.71,822.84
OL009530,O003181,P0004,13,49.15,638.95
OL009531,O003182,P0012,19,165.07,3136.33
OL009532,O003182,P0026,1,209.69,209.69
OL009533,O003183,P0025,20,97.63,1952.6
OL009534,O003183,P0023,9,103.63,932.67
OL009535,O003183,P0008,19,184.05,3496.95
OL009536,O003183,P0019,2,238.63,477.26
OL009537,O003184,P0007,8,137.14,1097.12
OL009538,O003185,P0009,14,118.79,1663.06
OL009539,O003185,P0007,16,137.14,2194.24
OL009540,O003185,P0016,7,190.44,1333.08
OL009541,O003186,P0026,2,209.69,419.38
OL009542,O003186,P0023,3,103.63,310.89
OL009543,O003186,P0009,14,118.79,1663.06
OL009544,O003186,P0003,16,122.01,1952.16
OL009545,O003186,P0024,20,145.57,2911.4
OL009546,O003187,P0001,19,135.95,2583.05
OL009547,O003187,P0010,3,25.23,75.69
OL009548,O003187,P0019,1,238.63,238.63
OL009549,O003187,P0021,2,205.03,410.06
OL009550,O003188,P0021,6,205.03,1230.18
OL009551,O003188,P0029,2,231.05,462.1
OL009552,O003188,P0030,5,98.61,493.05
OL009553,O003189,P0027,4,86.28,345.12
OL009554,O003189,P0029,13,231.05,3003.65
OL009555,O003189,P0014,18,160.41,2887.38
OL009556,O003189,P0028,2,230.32,460.64
OL009557,O003189,P0030,3,98.61,295.83
OL009558,O003190,P0020,4,205.71,822.84
OL009559,O003190,P0002,7,240.92,1686.44
OL009560,O003190,P0008,9,184.05,1656.45
OL009561,O003190,P0010,17,25.23,428.91
OL009562,O003190,P0005,11,79.76,877.36
OL009563,O003191,P0009,11,118.79,1306.69
OL009564,O003191,P0029,7,231.05,1617.35
OL009565,O003191,P0005,3,79.76,239.28
OL009566,O003191,P0002,14,240.92,3372.88
OL009567,O003191,P0007,2,137.14,274.28
OL009568,O003192,P0019,19,238.63,4533.97
OL009569,O003192,P0022,4,176.81,707.24
OL009570,O003192,P0004,7,49.15,344.05
OL009571,O003192,P0016,18,190.44,3427.92
OL009572,O003193,P0003,11,122.01,1342.11
OL009573,O003194,P0004,3,49.15,147.45
OL009574,O003194,P0028,16,230.32,3685.12
OL009575,O003194,P0023,4,103.63,414.52
OL009576,O003194,P0029,7,231.05,1617.35
OL009577,O003195,P0026,4,209.69,838.76
OL009578,O003195,P0023,19,103.63,1968.97
OL009579,O003196,P0030,1,98.61,98.61
OL009580,O003196,P0028,5,230.32,1151.6
OL009581,O003196,P0027,10,86.28,862.8
OL009582,O003197,P0011,16,99.65,1594.4
OL009583,O003197,P0005,3,79.76,239.28
OL009584,O003197,P0030,20,98.61,1972.2
OL009585,O003198,P0016,16,190.44,3047.04
OL009586,O003198,P0028,13,230.32,2994.16
OL009587,O003198,P0017,10,154.02,1540.2
OL009588,O003198,P0012,14,165.07,2310.98
OL009589,O003199,P0003,3,122.01,366.03
OL009590,O003199,P0008,2,184.05,368.1
OL009591,O003199,P0018,16,112.72,1803.52
OL009592,O003199,P0026,10,209.69,2096.9
OL009593,O003199,P0031,20,46.61,932.2
OL009594,O003200,P0004,6,49.15,294.9
OL009595,O003200,P0026,8,209.69,1677.52
OL009596,O003200,P0019,5,238.63,1193.15
OL009597,O003200,P0010,4,25.23,100.92
OL009598,O003201,P0029,8,231.05,1848.4
OL009599,O003201,P0002,3,240.92,722.76
OL009600,O003201,P0003,11,122.01,1342.11
OL009601,O003202,P0002,14,240.92,3372.88
OL009602,O003202,P0014,6,160.41,962.46
OL009603,O003202,P0020,13,205.71,2674.23
OL009604,O003203,P0018,11,112.72,1239.92
OL009605,O003203,P0009,6,118.79,712.74
OL009606,O003203,P0027,11,86.28,949.08
OL009607,O003203,P0012,6,165.07,990.42
OL009608,O003204,P0024,1,145.57,145.57
OL009609,O003204,P0010,5,25.23,126.15
OL009610,O003204,P0029,12,231.05,2772.6
OL009611,O003204,P0003,10,122.01,1220.1
OL009612,O003205,P0030,10,98.61,986.1
OL009613,O003205,P0012,17,165.07,2806.19
OL009614,O003205,P0014,19,160.41,3047.79
OL009615,O003205,P0013,20,90.97,1819.4
OL009616,O003205,P0020,8,205.71,1645.68
OL009617,O003206,P0012,4,165.07,660.28
OL009618,O003207,P0014,13,160.41,2085.33
OL009619,O003207,P0015,7,242.75,1699.25
OL009620,O003207,P0012,12,165.07,1980.84
OL009621,O003208,P0010,15,25.23,378.45
OL009622,O003208,P0029,3,231.05,693.15
OL009623,O003208,P0005,15,79.76,1196.4
OL009624,O003208,P0028,5,230.32,1151.6
OL009625,O003208,P0006,13,73.76,958.88
OL009626,O003209,P0025,12,97.63,1171.56
OL009627,O003209,P0021,13,205.03,2665.39
OL009628,O003210,P0009,13,118.79,1544.27
OL009629,O003211,P0016,1,190.44,190.44
OL009630,O003212,P0003,10,122.01,1220.1
OL009631,O003213,P0004,1,49.15,49.15
OL009632,O003213,P0027,13,86.28,1121.64
OL009633,O003213,P0008,17,184.05,3128.85
OL009634,O003214,P0028,17,230.32,3915.44
OL009635,O003214,P0006,15,73.76,1106.4
OL009636,O003214,P0009,4,118.79,475.16
OL009637,O003214,P0002,1,240.92,240.92
OL009638,O003215,P0014,9,160.41,1443.69
OL009639,O003215,P0018,4,112.72,450.88
OL009640,O003215,P0020,16,205.71,3291.36
OL009641,O003215,P0002,5,240.92,1204.6
OL009642,O003216,P0001,14,135.95,1903.3
OL009643,O003216,P0016,6,190.44,1142.64
OL009644,O003217,P0024,6,145.57,873.42
OL009645,O003217,P0004,5,49.15,245.75
OL009646,O003217,P0012,8,165.07,1320.56
OL009647,O003217,P0028,5,230.32,1151.6
OL009648,O003217,P0026,18,209.69,3774.42
OL009649,O003218,P0009,17,118.79,2019.43
OL009650,O003218,P0016,7,190.44,1333.08
OL009651,O003218,P0011,12,99.65,1195.8
OL009652,O003218,P0028,20,230.32,4606.4
OL009653,O003218,P0005,19,79.76,1515.44
OL009654,O003219,P0002,3,240.92,722.76
OL009655,O003219,P0001,2,135.95,271.9
OL009656,O003219,P0009,18,118.79,2138.22
OL009657,O003220,P0020,12,205.71,2468.52
OL009658,O003220,P0026,4,209.69,838.76
OL009659,O003220,P0004,4,49.15,196.6
OL009660,O003220,P0008,8,184.05,1472.4
OL009661,O003221,P0027,11,86.28,949.08
OL009662,O003222,P0031,5,46.61,233.05
OL009663,O003222,P0025,6,97.63,585.78
OL009664,O003222,P0015,17,242.75,4126.75
OL009665,O003223,P0030,1,98.61,98.61
OL009666,O003223,P0027,14,86.28,1207.92
OL009667,O003224,P0021,12,205.03,2460.36
OL009668,O003225,P0002,8,240.92,1927.36
OL009669,O003225,P0020,1,205.71,205.71
OL009670,O003225,P0025,5,97.63,488.15
OL009671,O003225,P0015,18,242.75,4369.5
OL009672,O003225,P0017,1,154.02,154.02
OL009673,O003226,P0001,10,135.95,1359.5
OL009674,O003227,P0010,11,25.23,277.53
OL009675,O003227,P0030,8,98.61,788.88
OL009676,O003227,P0028,10,230.32,2303.2
OL009677,O003227,P0023,3,103.63,310.89
OL009678,O003227,P0031,20,46.61,932.2
OL009679,O003228,P0026,17,209.69,3564.73
OL009680,O003228,P0025,4,97.63,390.52
OL009681,O003229,P0010,14,25.23,353.22
OL009682,O003229,P0016,15,190.44,2856.6
OL009683,O003229,P0018,10,112.72,1127.2
OL009684,O003230,P0018,6,112.72,676.32
OL009685,O003230,P0002,3,240.92,722.76
OL009686,O003231,P0022,1,176.81,176.81
OL009687,O003231,P0018,13,112.72,1465.36
OL009688,O003231,P0030,8,98.61,788.88
OL009689,O003231,P0020,12,205.71,2468.52
OL009690,O003231,P0008,16,184.05,2944.8
OL009691,O003232,P0022,8,176.81,1414.48
OL009692,O003233,P0019,4,238.63,954.52
OL009693,O003233,P0025,8,97.63,781.04
OL009694,O003233,P0004,20,49.15,983.0
OL009695,O003233,P0022,15,176.81,2652.15
OL009696,O003233,P0005,9,79.76,717.84
OL009697,O003234,P0020,11,205.71,2262.81
OL009698,O003234,P0019,18,238.63,4295.34
OL009699,O003234,P0001,11,135.95,1495.45
OL009700,O003234,P0011,12,99.65,1195.8
OL009701,O003235,P0019,1,238.63,238.63
OL009702,O003235,P0010,18,25.23,454.14
OL009703,O003235,P0023,9,103.63,932.67
OL009704,O003236,P0029,20,231.05,4621.0
OL009705,O003236,P0024,14,145.57,2037.98
OL009706,O003236,P0001,19,135.95,2583.05
OL009707,O003236,P0027,2,86.28,172.56
OL009708,O003236,P0014,10,160.41,1604.1
OL009709,O003237,P0017,18,154.02,2772.36
OL009710,O003237,P0020,14,205.71,2879.94
OL009711,O003238,P0008,12,184.05,2208.6
OL009712,O003238,P0015,15,242.75,3641.25
OL009713,O003238,P0025,2,97.63,195.26
OL009714,O003238,P0009,3,118.79,356.37
OL009715,O003239,P0005,3,79.76,239.28
OL009716,O003239,P0015,8,242.75,1942.0
OL009717,O003239,P0014,14,160.41,2245.74
OL009718,O003240,P0003,2,122.01,244.02
OL009719,O003240,P0010,5,25.23,126.15
OL009720,O003240,P0019,12,238.63,2863.56
OL009721,O003240,P0029,8,231.05,1848.4
OL009722,O003240,P0018,1,112.72,112.72
OL009723,O003241,P0007,13,137.14,1782.82
OL009724,O003241,P0016,20,190.44,3808.8
OL009725,O003241,P0024,20,145.57,2911.4
OL009726,O003242,P0028,16,230.32,3685.12
OL009727,O003242,P0013,6,90.97,545.82
OL009728,O003242,P0010,11,25.23,277.53
OL009729,O003242,P0009,1,118.79,118.79
OL009730,O003242,P0015,18,242.75,4369.5
OL009731,O003243,P0008,5,184.05,920.25
OL009732,O003243,P0024,9,145.57,1310.13
OL009733,O003244,P0010,1,25.23,25.23
OL009734,O003244,P0017,2,154.02,308.04
OL009735,O003245,P0015,5,242.75,1213.75
OL009736,O003246,P0024,11,145.57,1601.27
OL009737,O003247,P0031,13,46.61,605.93
OL009738,O003247,P0028,20,230.32,4606.4
OL009739,O003248,P0018,10,112.72,1127.2
OL009740,O003248,P0011,19,99.65,1893.35
OL009741,O003248,P0015,1,242.75,242.75
OL009742,O003249,P0027,19,86.28,1639.32
OL009743,O003249,P0016,13,190.44,2475.72
OL009744,O003250,P0009,12,118.79,1425.48
OL009745,O003250,P0006,15,73.76,1106.4
OL009746,O003251,P0025,8,97.63,781.04
OL009747,O003251,P0007,5,137.14,685.7
OL009748,O003252,P0022,12,176.81,2121.72
OL009749,O003252,P0020,6,205.71,1234.26
OL009750,O003252,P0010,8,25.23,201.84
OL009751,O003253,P0011,18,99.65,1793.7
OL009752,O003254,P0017,8,154.02,1232.16
OL009753,O003254,P0013,2,90.97,181.94
OL009754,O003255,P0020,16,205.71,3291.36
OL009755,O003255,P0003,10,122.01,1220.1
OL009756,O003255,P0015,6,242.75,1456.5
OL009757,O003255,P0006,20,73.76,1475.2
OL009758,O003255,P0004,5,49.15,245.75
OL009759,O003256,P0001,3,135.95,407.85
OL009760,O003256,P0010,14,25.23,353.22
OL009761,O003257,P0030,12,98.61,1183.32
OL009762,O003257,P0025,8,97.63,781.04
OL009763,O003257,P0006,19,73.76,1401.44
OL009764,O003257,P0029,6,231.05,1386.3
OL009765,O003257,P0004,13,49.15,638.95
OL009766,O003258,P0007,13,137.14,1782.82
